,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
643,m7.2022-07-01.maze_trial18,1994.0,1005.2586592526691,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.1,0.16666666666666666,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.0,0.5333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.0,0.13333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.8333333333333334,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.2,0.0,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.36666666666666664,0.0,0.0,0.3333333333333333,0.0,0.0,0.6333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.1,0.0,0.1,0.9822140435739731,0.21093937699433515,1.0613570217869865,0.293091534418528,0.538682476427061,0.3647872562668642,136.74010521403352,6.8515399923611e-06,7.4540499529184e-05,0.90241942,0.011196076289999999,5.3330030222449996e-05,5.9214813e-11,0.07498840500000001,2.52236451e-10,5.5349692332800005e-05,1.761324974e-05,0.011188413386732021,2.0,0,0,1,0,0,,,0.5135236884536528,,
644,m7.2022-07-01.maze_trial18,1995.0,1005.7584635231318,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666666,0.2,0.0,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.3,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.4666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5666666666666667,0.26666666666666666,0.0,0.06666666666666667,0.0,0.6333333333333333,0.06666666666666667,0.3,0.0,0.0,0.1,0.1,0.06666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.3,0.0,0.03333333333333333,0.7,0.0,0.0,0.43333333333333335,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.8888807102406397,0.18813022213415112,0.9146903551203199,0.2205,0.6475008075940558,0.33718028589661386,89.48457257047325,3.1066861299999997e-11,5.655849346666667e-05,0.931933475,0.0005606848001553333,1.3890611453333332e-10,2.7631136533333336e-11,0.062288741466666665,2.3039837858763333e-06,4.5755067e-05,2.8929066466666667e-05,0.005083551924854694,2.0,0,0,1,0,0,,,0.5135236884536528,,
645,m7.2022-07-01.maze_trial18,1996.0,1006.2582677935942,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.1,0.0,0.1,0.0,0.06666666666666667,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.3,0.3,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.16666666666666666,0.36666666666666664,0.13333333333333333,1.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.1,0.06666666666666667,0.5666666666666667,0.0,0.4666666666666667,0.0,0.26666666666666666,0.1,0.0,0.0,0.0,0.1,0.2,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.1,0.0,0.4666666666666667,0.0,0.0,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.8300473769073062,0.18189128988301626,0.8210236884536533,0.2001666666666667,0.7107100979233011,0.33849101622523253,95.82171453870957,2.446247e-11,1.8378387e-05,0.94172215,2.2046498e-07,1.9843408e-11,2.4795398e-11,0.054031372,4.0656896e-06,2.0293475e-05,3.2485863e-05,0.004171034051318689,1.0,0,1,0,0,0,,0.0,,,
646,m7.2022-07-01.maze_trial18,1997.0,1006.7580720640569,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.06666666666666667,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.06666666666666667,0.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.36666666666666664,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.0,0.1,0.0,0.2,0.03333333333333333,0.26666666666666666,0.03333333333333333,1.3,0.03333333333333333,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.3,0.4666666666666667,0.0,0.2,0.0,0.26666666666666666,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.2,0.13333333333333333,0.03333333333333333,0.5,0.0,0.0,0.7333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.06666666666666667,0.7202140435739729,0.22368046149730378,0.7460236884536531,0.3081666666666667,0.8207753171276082,0.3330617395253135,92.3523726809683,2.48033695e-11,1.37171345e-05,0.9521218499999999,1.827324749e-05,1.91406725e-11,2.3530741499999997e-11,0.042745465999999996,1.8323160799999998e-05,1.5911037999999998e-05,2.4888669e-05,0.0050415706827352524,2.0,0,0,1,0,0,,,0.13883333333333336,,
647,m7.2022-07-01.maze_trial18,1998.0,1007.2578763345196,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.6333333333333333,0.26666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.4,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.3,0.03333333333333333,0.7333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.2,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.1,0.583101353232618,0.3230559737329397,0.6071903551203197,0.44699999999999995,0.9577136410809449,0.3354477628235594,97.83432102037787,2.57028832e-11,1.64041008e-05,0.9687427999999999,3.8491794e-05,2.35321416e-11,2.6726515000000002e-11,0.02516764819411492,3.2860792e-05,1.3571394e-05,1.76163254e-05,0.005970607323723653,2.0,0,0,1,0,0,,,0.13883333333333336,,
648,m7.2022-07-01.maze_trial18,1999.0,1007.7576806049822,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,0.13333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.9666666666666667,0.2,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.0,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.0,0.1,0.13333333333333333,0.03333333333333333,0.1,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.2,1.1666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.1,0.3,0.5666666666666667,0.0,0.4666666666666667,0.0,0.23333333333333334,0.3,0.0,0.0,0.4,0.06666666666666667,0.23333333333333334,0.1,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.0,0.03333333333333333,0.0,0.2,0.03333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.2,0.1,0.0,0.23333333333333334,0.26666666666666666,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.4666666666666667,0.1,0.0,0.1,0.5141903551203197,0.402492235949962,0.5141903551203196,0.5399999999999998,1.0449858087683406,0.3377511933893077,81.61137849807537,2.793734e-11,4.5796976e-05,0.9936278,4.715485e-05,4.390896e-11,4.4568235e-11,9.705746e-10,3.3981432e-05,2.1742566e-05,1.8915727e-05,0.006204607362011005,1.0,0,1,0,0,0,,0.0,,,
649,m7.2022-07-01.maze_trial18,2000.0,1008.2658149466192,0.0,0.0,0.0,0.2903225806451613,0.1935483870967742,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,1.4838709677419355,0.1935483870967742,0.0,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.0967741935483871,0.0,0.12903225806451613,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0,0.0,0.1935483870967742,0.06451612903225806,0.2903225806451613,0.0967741935483871,1.5161290322580645,0.0,0.0,0.0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.03225806451612903,0.3548387096774194,0.03225806451612903,0.4838709677419355,0.0,0.1935483870967742,0.3870967741935484,0.0,0.06451612903225806,0.5161290322580645,0.06451612903225806,0.2903225806451613,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.3548387096774194,0.0,0.0,0.6774193548387096,0.1935483870967742,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.0,0.0,0.0,0.3225806451612903,0.16129032258064516,0.0,0.03225806451612903,0.5141903551203197,0.402492235949962,0.5141903551203196,0.5399999999999998,1.0510122460784987,0.33860851883928333,77.68930229289043,2.7937340000000002e-11,4.5796976e-05,0.9936278,4.715485e-05,4.390896e-11,4.4568235e-11,9.705746e-10,3.3981432e-05,2.1742566e-05,1.8915727e-05,0.006204607362011005,1.0,0,1,0,0,0,,0.0,,,
650,m7.2022-07-01.maze_trial18,2001.0,1008.7739492882562,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.0,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.16666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.3,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.1,0.13333333333333333,0.3,0.1,1.6666666666666667,0.16666666666666666,0.03333333333333333,0.0,0.0,0.1,0.03333333333333333,0.26666666666666666,0.16666666666666666,0.0,0.26666666666666666,0.0,0.06666666666666667,0.16666666666666666,0.0,0.06666666666666667,0.1,0.06666666666666667,0.3,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.2,0.06666666666666667,0.0,0.3,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.3,0.0,0.0,0.4746903551203197,0.3875997441453102,0.4541903551203196,0.5004999999999998,1.045843908687575,0.37083143460385315,92.60912107670649,2.793734e-11,4.5796976e-05,0.9936278,4.715485e-05,4.390896e-11,4.4568235e-11,9.705746e-10,3.3981432e-05,2.1742566e-05,1.8915727e-05,0.006204607362011005,2.0,0,0,1,0,0,,,0.2741903551203196,,
651,m7.2022-07-01.maze_trial18,2002.0,1009.2737535587188,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.7,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.2,0.06666666666666667,0.7333333333333333,0.06666666666666667,1.2333333333333334,0.3,0.03333333333333333,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.0,0.03333333333333333,0.0,0.4666666666666667,0.4,0.13333333333333333,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.6,0.03333333333333333,0.0,0.43333333333333335,0.0,0.0,0.8666666666666667,0.4,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.3597078679015145,0.3369454164390062,0.35970786790151443,0.3743333333333332,1.0240469836905777,0.47169376383963635,324.4609843159361,4.17568076e-11,4.707951843333334e-05,0.99202876,3.129375766666667e-05,2.936628423285333e-06,2.2670308408352833e-05,5.087365333333333e-10,1.2460014562975999e-05,2.3468125733333334e-05,1.7432460333333337e-05,0.007813898635945426,2.0,0,0,1,0,0,,,0.2741903551203196,,
652,m7.2022-07-01.maze_trial18,2003.0,1009.7735578291815,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,3.0,0.13333333333333333,0.0,0.36666666666666664,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.23333333333333334,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.5666666666666667,0.16666666666666666,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.36666666666666664,0.26666666666666666,1.2,0.2,0.23333333333333334,0.0,0.0,0.23333333333333334,0.3,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.3333333333333333,0.26666666666666666,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5333333333333333,0.1,0.0,0.5,0.0,0.0,0.5333333333333333,0.26666666666666666,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.36666666666666664,0.2175,0.21749999999999992,0.21749999999999997,0.21749999999999992,0.9113828323852108,0.5132232009684007,279.8512738809893,2.9388084079999997e-10,3.74282742e-05,0.9876899360000001,6.3084372e-05,5.6710604919999994e-05,5.0683481e-05,4.8850722542640006e-05,8.23047768e-10,5.1226852e-05,3.66091568e-05,0.011965469419608743,2.0,0,0,1,0,0,,,0.2741903551203196,,
653,m7.2022-07-01.maze_trial18,2004.0,1010.2733620996441,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,3.4,0.16666666666666666,0.0,0.36666666666666664,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.6333333333333333,0.1,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.1,0.13333333333333333,0.2,1.2666666666666666,0.16666666666666666,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.5,0.1,0.16666666666666666,0.0,0.2,0.1,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.18,0.17999999999999997,0.18,0.17999999999999997,0.8737366618747778,0.5148819679764105,257.61621033493196,4.566297e-10,3.0499095e-05,0.98541456,9.039994e-05,9.1426504e-05,6.0609003e-05,8.141771e-05,1.2073642e-09,6.9066664e-05,4.996611e-05,0.01411205331000609,2.0,0,0,1,0,0,,,0.2741903551203196,,
654,m7.2022-07-01.maze_trial18,2005.0,1010.7731663701068,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.03333333333333333,0.1,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.13333333333333333,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.6333333333333333,0.13333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.03333333333333333,1.5666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.0,0.16666666666666666,0.13333333333333333,0.1,0.1,0.0,0.0,0.0,0.5666666666666667,0.1,0.2,0.0,0.2,0.0,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.23333333333333334,0.03333333333333333,0.0,1.1666666666666667,0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.18,0.17999999999999997,0.18,0.17999999999999997,0.8712115659362752,0.5147627534181791,258.73997351979494,4.566297e-10,3.0499095e-05,0.98541456,9.039994e-05,9.1426504e-05,6.0609003e-05,8.141771e-05,1.2073642e-09,6.9066664e-05,4.996611e-05,0.01411205331000609,2.0,0,0,1,0,0,,,0.2741903551203196,,
655,m7.2022-07-01.maze_trial18,2006.0,1011.2733497390273,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.1,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.4,0.0,0.26666666666666666,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.1,0.0,0.4666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.1,0.5333333333333333,0.3,0.16666666666666666,0.4666666666666667,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.0,0.03333333333333333,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.43333333333333335,0.0,0.0,0.0,0.5666666666666667,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.2,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.4,0.10366666666666666,0.10366666666666663,0.10366666666666666,0.10366666666666663,0.7951439633789692,0.512592995684714,279.55454027170424,4.566297e-10,3.0499095e-05,0.98541456,9.039994e-05,9.1426504e-05,6.0609003e-05,8.141771e-05,1.2073642e-09,6.9066664e-05,4.996611e-05,0.01411205331000609,4.0,0,0,0,0,1,,,,,0.08629824561403508
656,m7.2022-07-01.maze_trial18,2007.0,1011.68288,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,1.736842105263158,0.42105263157894735,0.0,0.47368421052631576,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.10526315789473684,0.0,0.7894736842105263,0.42105263157894735,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.2631578947368421,0.10526315789473684,0.631578947368421,0.05263157894736842,0.0,0.2631578947368421,0.05263157894736842,0.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.3157894736842105,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.0,0.3157894736842105,0.017368421052631578,0.01736842105263156,0.017368421052631578,0.01736842105263156,0.7094240235075118,0.5163120834980097,285.4255672055966,,,,,,,,,,,,4.0,0,0,0,0,1,,,,,0.08629824561403508
657,m7.2022-07-01.maze_trial19,2036.0,1026.2778924418603,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.0,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.2857142857142857,0.0,0.10714285714285714,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.6428571428571429,0.17857142857142858,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.21428571428571427,0.14285714285714285,2.0,0.17857142857142858,0.14285714285714285,0.0,0.0,0.25,0.07142857142857142,0.39285714285714285,0.14285714285714285,0.0,0.10714285714285714,0.0,0.2857142857142857,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.5714285714285714,0.0,0.0,0.6785714285714286,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.3002703951914628,0.2079165969706056,1.3285862028499762,0.28636819730060276,0.699581143095738,0.8096499848627408,49.46589593432141,8.951439815409999e-05,2.2895387374999997e-05,0.7811718775000001,6.810778624999999e-05,0.000251991935,0.20010044425225001,6.1063404496375e-05,2.1584068704975003e-05,5.1812940195e-05,0.00034464580749999995,0.017816062520074505,2.0,0,0,1,0,0,,,0.13208662659552362,,
